id_partida,fecha_hora,jugador_id,nombre,estrategia,nivel,resultado,cartas_jugadas,elixir_gastado,elixir_desperdiciado,tropas_invocadas,tropas_muertas,ataques_realizados,danio_causado,danio_recibido,torres_destruidas,danio_a_torres,primer_carta_segundo,ultima_carta_segundo,promedio_elixir_carta,ratio_danio
PARTIDA_0066_37fe6e6a,2025-10-25 09:52:41,2,Jugador 2,EstrategiaMenorCosto,5,DERROTA,12,40,0,12,8,155,11935,12691,2,7126,0,104,3,33,0,94
PARTIDA_0067_0bfd6d15,2025-10-25 09:52:41,1,Jugador 1,EstrategiaDefensiva,5,DERROTA,13,48,0,13,12,96,7687,15965,0,2413,1,134,3,69,0,48
PARTIDA_0067_0bfd6d15,2025-10-25 09:52:41,2,Jugador 2,EstrategiaAleatoria,5,VICTORIA,15,51,0,15,9,219,15965,7687,3,7646,0,137,3,40,2,08
PARTIDA_0068_52c80424,2025-10-25 09:52:41,1,Jugador 1,EstrategiaDefensiva,5,DERROTA,15,63,0,15,13,124,14926,18056,1,3360,3,173,4,20,0,83
PARTIDA_0068_52c80424,2025-10-25 09:52:41,2,Jugador 2,EstrategiaMenorCosto,5,VICTORIA,17,65,0,17,14,122,18056,14926,2,7419,0,179,3,82,1,21
PARTIDA_0069_fe074c7e,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAgresiva,5,VICTORIA,8,29,0,8,4,69,11926,5325,3,7447,0,72,3,63,2,24
PARTIDA_0069_fe074c7e,2025-10-25 09:52:41,2,Jugador 2,EstrategiaAgresiva,5,DERROTA,9,31,0,9,8,68,5325,11926,0,540,0,77,3,44,0,45
PARTIDA_0070_c95c3f2c,2025-10-25 09:52:41,1,Jugador 1,EstrategiaMenorCosto,5,DERROTA,21,76,0,21,19,122,15106,17316,1,3415,1,212,3,62,0,87
PARTIDA_0070_c95c3f2c,2025-10-25 09:52:41,2,Jugador 2,EstrategiaDefensiva,5,VICTORIA,18,75,0,18,12,150,17316,15106,2,4020,0,212,4,17,1,15
PARTIDA_0071_1a8c61bf,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAgresiva,5,VICTORIA,15,54,0,15,10,179,13093,7906,3,7444,0,146,3,60,1,66
PARTIDA_0071_1a8c61bf,2025-10-25 09:52:41,2,Jugador 2,EstrategiaMenorCosto,5,DERROTA,15,54,0,15,14,90,7906,13093,0,300,0,146,3,60,0,60
PARTIDA_0072_94af7af1,2025-10-25 09:52:41,1,Jugador 1,EstrategiaDefensiva,5,VICTORIA,8,32,0,8,3,89,12792,7180,3,7486,0,84,4,00,1,78
PARTIDA_0072_94af7af1,2025-10-25 09:52:41,2,Jugador 2,EstrategiaMenorCosto,5,DERROTA,10,36,0,10,8,91,7180,12792,0,2209,0,92,3,60,0,56
PARTIDA_0073_e7257362,2025-10-25 09:52:41,1,Jugador 1,EstrategiaDefensiva,5,DERROTA,15,62,0,15,13,116,9525,13542,0,435,0,171,4,13,0,70
